1	3	67	235
1	0	13	236
1	0	14	237
1	0	15	238
1	0	16	239
0	1	0	240
0	1	1	241
0	1	2	242
0	1	3	243
0	1	4	244
0	1	5	245
0	1	6	246
0	1	7	247
0	1	8	248
0	1	9	249
0	1	10	250
0	1	12	251
0	1	13	252
0	1	14	253
0	1	15	254
0	1	16	255
0	0	34	256
0	0	35	257
0	0	36	258
0	0	37	259
0	1	17	260
0	1	18	261
0	1	19	262
0	1	20	263
0	1	21	264
0	1	23	265
0	1	24	266
0	1	25	267
0	1	26	268
0	1	27	269
0	1	28	270
0	1	29	271
0	1	30	272
0	1	31	273
0	1	32	274
0	1	33	275
0	0	38	276
0	0	39	277
0	0	40	278
0	0	41	279
0	1	34	280
0	1	35	281
0	1	36	282
0	1	37	283
0	1	38	284
0	1	39	285
0	1	40	286
0	1	41	287
0	1	42	288
0	1	43	289
0	1	44	290
0	1	46	291
0	1	47	292
0	1	48	293
0	1	49	294
0	1	50	295
0	0	42	296
0	0	43	297
0	0	44	298
0	0	46	299
0	1	51	300
0	1	52	301
0	1	53	302
0	1	54	303
0	1	55	304
0	1	57	305
0	1	58	306
0	1	59	307
0	1	60	308
0	1	61	309
0	1	62	310
0	1	63	311
0	1	64	312
0	1	65	313
0	1	66	314
0	1	67	315
0	0	47	316
0	0	48	317
0	0	49	318
0	0	50	319
2	3	0	320
2	3	1	321
2	3	2	322
2	3	3	323
2	3	4	324
2	3	5	325
2	3	6	326
2	3	7	327
2	3	8	328
2	3	9	329
2	3	10	330
2	3	12	331
2	3	13	332
2	3	14	333
2	3	15	334
2	3	16	335
2	0	0	336
2	0	1	337
2	0	2	338
2	0	3	339
2	3	17	340
2	3	18	341
2	3	19	342
2	3	20	343
2	3	21	344
2	3	23	345
2	3	24	346
2	3	25	347
2	3	26	348
2	3	27	349
2	3	28	350
2	3	29	351
2	3	30	352
2	3	31	353
2	3	32	354
2	3	33	355
2	0	4	356
2	0	5	357
2	0	6	358
2	0	7	359
2	3	34	360
2	3	35	361
2	3	36	362
2	3	37	363
2	3	38	364
2	3	39	365
2	3	40	366
2	3	41	367
2	3	42	368
2	3	43	369
2	3	44	370
2	3	46	371
2	3	47	372
2	3	48	373
2	3	49	374
2	3	50	375
2	0	8	376
2	0	9	377
2	0	10	378
2	0	12	379
2	3	51	380
2	3	52	381
2	3	53	382
2	3	54	383
2	3	55	384
2	3	57	385
2	3	58	386
2	3	59	387
2	3	60	388
2	3	61	389
2	3	62	390
2	3	63	391
2	3	64	392
2	3	65	393
2	3	66	394
2	3	67	395
2	0	13	396
2	0	14	397
2	0	15	398
2	0	16	399
1	2	0	400
1	2	1	401
1	2	2	402
1	2	3	403
1	2	4	404
1	2	5	405
1	2	6	406
1	2	7	407
1	2	8	408
1	2	9	409
1	2	10	410
1	2	12	411
1	2	13	412
1	2	14	413
1	2	15	414
1	2	16	415
1	0	17	416
1	0	18	417
1	0	19	418
1	0	20	419
1	2	17	420
1	2	18	421
1	2	19	422
1	2	20	423
1	2	21	424
1	2	23	425
1	2	24	426
1	2	25	427
1	2	26	428
1	2	27	429
1	2	28	430
1	2	29	431
1	2	30	432
1	2	31	433
1	2	32	434
1	2	33	435
1	0	21	436
1	0	23	437
1	0	24	438
1	0	25	439
1	2	34	440
1	2	35	441
1	2	36	442
1	2	37	443
1	2	38	444
1	2	39	445
1	2	40	446
1	2	41	447
1	2	42	448
1	2	43	449
1	2	44	450
1	2	46	451
1	2	47	452
1	2	48	453
1	2	49	454
1	2	50	455
1	0	26	456
1	0	27	457
1	0	28	458
1	0	29	459
1	2	51	460
1	2	52	461
1	2	53	462
1	2	54	463
1	2	55	464
1	2	57	465
1	2	58	466
1	2	59	467
1	2	60	468
1	2	61	469
1	2	62	470
1	2	63	471
1	2	64	472
1	2	65	473
1	2	66	474
1	2	67	475
1	0	30	476
1	0	31	477
1	0	32	478
1	0	33	479
1	1	0	480
1	1	1	481
1	1	2	482
1	1	3	483
1	1	4	484
1	1	5	485
1	1	6	486
1	1	7	487
1	1	8	488
1	1	9	489
1	1	10	490
1	1	12	491
1	1	13	492
1	1	14	493
1	1	15	494
1	1	16	495
1	0	34	496
1	0	35	497
1	0	36	498
1	0	37	499
1	1	17	500
1	1	18	501
1	1	19	502
1	1	20	503
1	1	21	504
1	1	23	505
1	1	24	506
1	1	25	507
1	1	26	508
1	1	27	509
1	1	28	510
1	1	29	511
1	1	30	512
1	1	31	513
1	1	32	514
1	1	33	515
1	0	38	516
1	0	39	517
1	0	40	518
1	0	41	519
1	1	34	520
1	1	35	521
1	1	36	522
1	1	37	523
1	1	38	524
1	1	39	525
1	1	40	526
1	1	41	527
1	1	42	528
1	1	43	529
1	1	44	530
1	1	46	531
1	1	47	532
1	1	48	533
1	1	49	534
1	1	50	535
1	0	42	536
1	0	43	537
1	0	44	538
1	0	46	539
1	1	51	540
1	1	52	541
1	1	53	542
1	1	54	543
1	1	55	544
1	1	57	545
1	1	58	546
1	1	59	547
1	1	60	548
1	1	61	549
1	1	62	550
1	1	63	551
1	1	64	552
1	1	65	553
1	1	66	554
1	1	67	555
1	0	47	556
1	0	48	557
1	0	49	558
1	0	50	559
0	2	0	560
0	2	1	561
0	2	2	562
0	2	3	563
0	2	4	564
0	2	5	565
0	2	6	566
0	2	7	567
0	2	8	568
0	2	9	569
0	2	10	570
0	2	12	571
0	2	13	572
0	2	14	573
0	2	15	574
0	2	16	575
0	0	17	576
0	0	18	577
0	0	19	578
0	0	20	579
0	2	17	580
0	2	18	581
0	2	19	582
0	2	20	583
0	2	21	584
0	2	23	585
0	2	24	586
0	2	25	587
0	2	26	588
0	2	27	589
0	2	28	590
0	2	29	591
0	2	30	592
0	2	31	593
0	2	32	594
0	2	33	595
0	0	21	596
0	0	23	597
0	0	24	598
0	0	25	599
0	2	34	600
0	2	35	601
0	2	36	602
0	2	37	603
0	2	38	604
0	2	39	605
0	2	40	606
0	2	41	607
0	2	42	608
0	2	43	609
0	2	44	610
0	2	46	611
0	2	47	612
0	2	48	613
0	2	49	614
0	2	50	615
0	0	26	616
0	0	27	617
0	0	28	618
0	0	29	619
0	2	51	620
0	2	52	621
0	2	53	622
0	2	54	623
0	2	55	624
0	2	57	625
0	2	58	626
0	2	59	627
0	2	60	628
0	2	61	629
0	2	62	630
0	2	63	631
0	2	64	632
0	2	65	633
0	2	66	634
0	2	67	635
0	0	30	636
0	0	31	637
0	0	32	638
0	0	33	639
